id,service_request_id,service_request_parent_id,date_requested,case_age_days,service_name,case_record_type,date_updated,status,lat,lng,council_district,comm_plan_code,comm_plan_name,park_name,case_origin,referred,public_description,urgent
974,2476452,,2019-01-03T09:29:00,12,Container Left Out,ESD Complaint/Report,2019-01-15T00:00:00,Closed,32.70869,-96.7461,,,,,Phone,,damaged container left in alley,no
975,2476453,,2019-01-03T09:31:00,179,Pavement Repair Issue,TSW,2019-07-01T00:00:00,Closed,32.74397,-117.055,4,57,Mid-City:Eastern Area,,Phone,,"Per D.Carter 602 from waste water need minor asphalt repair kinda of broken up , not over a sewer repair.",no
976,2476454,,2019-01-03T09:31:00,0,Oversized Vehicle Complaints,Parking,2019-01-03T00:00:00,Closed,32.56033,-117.053,8,33,San Ysidro,,Web,,Oversized truck & trailer,no
977,2476455,,2019-01-03T09:32:00,1,Missed Collection,ESD Complaint/Report,2019-01-04T00:00:00,Closed,33.03006,-117.072,5,31,Rancho Bernardo,,Phone,,"two refuse can missed, requesting for pick up please.",no
978,2476456,,2019-01-03T09:33:00,,Illegal Dumping,ESD Complaint/Report,,Referred,32.77325,-117.25,2,17,Mission Bay Park,MISSION BAY PARK,Mobile,This report has been referred to Park and Recreation at askparks@sandiego.gov,Litter on beach/bayside,no
979,2476457,,2019-01-03T09:33:00,0,Missed Collection,ESD Complaint/Report,2019-01-03T00:00:00,Closed,32.84131,-117.267,1,10,La Jolla,,Phone,,**ADA*** Missed trash. Tagged as overweight but she says it is no where near over 100 lbs.,no
980,2476458,,2019-01-03T09:34:00,5,72 Hour Violation,Parking,2019-01-08T00:00:00,Closed,32.75041,-117.099,9,56,Mid-City:City Heights,,Mobile,,Car has been parked and not moved since 12/26/18,no
981,2476459,,2019-01-03T09:34:00,4,Traffic Signal Light Out,TSW,2019-01-07T00:00:00,Closed,32.74853,-117.151,3,42,Uptown,,Phone,,SIGNALS ALL OUT,no
983,2476464,,2019-01-03T09:36:00,3,Pothole,TSW,2019-01-06T00:00:00,Closed,32.78997,-117.192,2,6,Clairemont Mesa,,Email,,,no
984,2476465,2476309,2019-01-03T09:37:00,5,Graffiti Removal,TSW,2019-01-08T00:00:00,Closed,32.82477,-117.183,6,6,Clairemont Mesa,,Mobile,,,no
985,2476467,,2019-01-03T09:40:00,2,Potential Missed Collection,ESD Complaint/Report,2019-01-05T00:00:00,Closed,32.8336,-117.221,2,6,Clairemont Mesa,,Web,,Greenery truck skipped a bin. My husband saw him continue on picking up down the street.,no
986,2476468,,2019-01-03T09:40:00,0,Graffiti Removal,TSW,2019-01-03T00:00:00,Closed,32.83483,-117.176,6,6,Clairemont Mesa,,Crew/Self Generated,,Graffiti Reported at 5370 Clairemont Mesa Blvd,no
987,2476469,,2019-01-03T09:40:00,1,Potential Missed Collection,ESD Complaint/Report,2019-01-04T00:00:00,Closed,32.7032,-117.14,8,37,Southeastern San Diego,,Phone,,Missed Recycle my street was pick up already,no
989,2476474,,2019-01-03T09:45:00,6,Container Left Out,ESD Complaint/Report,2019-01-09T00:00:00,Closed,32.74155,-117.249,2,23,Ocean Beach,,Phone,,Container are left out in the alley in front of 4738 Santa Cruz but belongs to 4745Del monte Ave,no
990,2476481,,2019-01-03T09:52:00,6,Pothole,TSW,2019-01-09T00:00:00,Closed,32.79753,-117.242,2,27,Pacific Beach,,Web,,Pothole in westbound lane of Grand Ave,no
991,2476482,,2019-01-03T09:53:00,27,Waste on Private Property,ESD Complaint/Report,2019-01-30T00:00:00,Closed,32.7936,-117.175,7,12,Linda Vista,,Phone,,resident is reporting address 2773 Comstock St has a lot of junk covered up with towels in their yard and it is visible from the street on Appert Ct. He claims he has spoken with them and it was promised it would be cleaned up but claims it is only getting worse.,no
992,2476485,,2019-01-03T09:55:00,28,72 Hour Violation,Parking,2019-01-31T00:00:00,Closed,32.75816,-117.151,3,42,Uptown,,Mobile,,Abandoned vehicle,no
994,2476488,,2019-01-03T09:56:00,397,,Parking,,New,32.81707,-117.151,6,50,Kearny Mesa,,Mobile,,Abandoned trailer on Othello - has been here for over two months,no
995,2476490,2466034,2019-01-03T09:58:00,19,Illegal Dumping,ESD Complaint/Report,2019-01-22T00:00:00,Closed,32.79095,-117.232,2,17,Mission Bay Park,MISSION BAY PARK,Mobile,,Campsites in bushes along fence line,no
996,2476491,2463554,2019-01-03T09:59:00,4,Traffic Sign - Maintain,TSW,2019-01-07T00:00:00,Closed,32.7495,-117.231,2,30,Peninsula,,Phone,,"CAMULOS ST & MENTONE ST,, 92107 - DEAD END SIGN K'OD",no
997,2476492,,2019-01-03T09:59:00,20,Graffiti Removal,TSW,2019-01-23T00:00:00,Closed,32.75529,-117.05,9,57,Mid-City:Eastern Area,,Mobile,,,no
998,2476494,,2019-01-03T09:59:00,280,Illegal Dumping,ESD Complaint/Report,2019-10-10T00:00:00,Closed,32.78039,-117.158,7,35,Serra Mesa,,Mobile,,Shopping cart left in the neighborhood and needs to be returned,no
999,2476496,,2019-01-03T09:59:00,1,Out Late,ESD Complaint/Report,2019-01-04T00:00:00,Closed,32.73753,-117.169,3,42,Uptown,,Phone,,Missed Recycle,no
1000,2476497,,2019-01-03T10:00:00,85,Code Enforcement Quality of Life Issue,DSD,2019-03-29T00:00:00,Closed,32.72847,-117.131,3,8,Greater Golden Hill,,Mobile,,Car maintenance business,no
1001,2476498,2476492,2019-01-03T10:00:00,20,Graffiti Removal,TSW,2019-01-23T00:00:00,Closed,32.75531,-117.05,9,57,Mid-City:Eastern Area,,Mobile,,Graffiti on aluminum fence at aMira auto sales Mesa motor company,no
1002,2476499,,2019-01-03T10:00:00,0,Street Sweeping,TSW,2019-01-03T00:00:00,Closed,32.90837,-117.155,6,15,Mira Mesa,,Phone,,PUD UNIT 1854 ELISEO REQUESTS STREET SWEEPING,no
1003,2476500,2476492,2019-01-03T10:00:00,20,Graffiti Removal,TSW,2019-01-23T00:00:00,Closed,32.75533,-117.05,9,57,Mid-City:Eastern Area,,Mobile,,White graffiti on fence inside bus shelter stop number 11435,no
1005,2476502,2476497,2019-01-03T10:01:00,124,Code Enforcement Quality of Life Issue,DSD,2019-05-07T00:00:00,Closed,32.72844,-117.131,3,8,Greater Golden Hill,,Mobile,,Car maintenance business,no
1006,2476503,,2019-01-03T10:03:00,32,Container Overflow,ESD Complaint/Report,2019-02-04T00:00:00,Closed,32.75424,-117.137,3,28,North Park,,Mobile,,The trash cans are too small for apartment building they need to purchase more cans or dumpster trash is overflowing littering causing rats and roaches and getting in the stormwater something needs to be done I've called the property management they've done nothing maybe city can do something,no
1007,2476504,,2019-01-03T10:04:00,4,Potential Missed Collection,ESD Complaint/Report,2019-01-07T00:00:00,Closed,34.14215,-117.298,,,,,Phone,,6 recycle containers not being collected. Customer claims there no tags being left and no communication. She claims no overflow and they are placed 3 feet apart.,no
1008,2476505,,2019-01-03T10:05:00,4,Traffic Signal Head Turned,TSW,2019-01-07T00:00:00,Closed,32.74968,-117.107,9,56,Mid-City:City Heights,,Phone,,Turned head,no
1009,2476507,,2019-01-03T10:07:00,5,Illegal Dumping,ESD Complaint/Report,2019-01-08T00:00:00,Closed,32.73714,-117.232,2,30,Peninsula,,Web,,"approximately 5 black trash bags, cardboard, and other small items left in alley behind location. Items are blocking the alley for cars to drive thru.",no
1010,2476509,,2019-01-03T10:07:00,3,Pothole,TSW,2019-01-06T00:00:00,Closed,32.90251,-117.145,6,15,Mira Mesa,,Mobile,,Wide pothole in number 2 Southbound Ln. of Camino Ruiz,no
1011,2476510,,2019-01-03T10:08:00,397,Illegal Dumping,ESD Complaint/Report,,In Process,32.79825,-117.238,2,27,Pacific Beach,,Web,,A huge crate that was used to transport rocks/boulders was dumped by the dumpster located in the alley. It is to large to be lifted and will not fit in any trash can or dumpster. People dump things all the time in the alley and hope that we will dispose of it.,no
1012,2476512,,2019-01-03T10:09:00,0,72 Hour Violation,Parking,2019-01-03T00:00:00,Closed,32.71729,-117.121,3,8,Greater Golden Hill,,Mobile,,"Vehicles parked on street more than 72 hours; 3 weeks, no movement with multiple person traffic in and around, sleeping at nite.",no
1013,2476514,,2019-01-03T10:11:00,55,Graffiti Removal,TSW,2019-02-27T00:00:00,Closed,32.70486,-117.113,9,37,Southeastern San Diego,,Mobile,,Graffity on wall,no
1014,2476515,2469016,2019-01-03T10:11:00,20,Graffiti Removal,TSW,2019-01-23T00:00:00,Closed,32.70465,-117.113,9,37,Southeastern San Diego,,Mobile,,Graffity on wall,no
1016,2476518,,2019-01-03T10:14:00,2,Potential Missed Collection,ESD Complaint/Report,2019-01-05T00:00:00,Closed,32.80476,-117.142,7,35,Serra Mesa,,Email,,,no
1017,2476520,,2019-01-03T10:16:00,8,72 Hour Violation,Parking,2019-01-11T00:00:00,Closed,32.81354,-117.264,1,10,La Jolla,,Mobile,,This car has been parked for 21 days in the same location. The back windows are blacked out and the roof is rusty. I originally sent in a report after 8 days but nothing has been done.,no
1018,2476523,,2019-01-03T10:23:00,0,Oversized Vehicle Complaints,Parking,2019-01-03T00:00:00,Closed,32.5576,-117.038,8,33,San Ysidro,,Web,,Semi-truck has been parked in the same spot for over 1 week. Semi-truck is parked on Beyer Boulevard adjacent to Delany Drive. This section of Beyer Boulevard has become a parking area for many semi-trucks that usually park for more and 1 day and usually during the entire weekends.,no
1019,2476525,,2019-01-03T10:25:00,7,72 Hour Violation,Parking,2019-01-10T00:00:00,Closed,32.73509,-117.254,2,23,Ocean Beach,,Web,,VEHICLE HAS BEEN PARKED AT LOCATION FOR 3 WEEKS,no
1020,2476528,,2019-01-03T10:28:00,14,72 Hour Violation,Parking,2019-01-17T00:00:00,Closed,32.79469,-117.232,2,27,Pacific Beach,,Web,,Vehicle being stored on street,no
1021,2476529,,2019-01-03T10:30:00,176,Illegal Dumping,ESD Complaint/Report,2019-06-28T00:00:00,Closed,32.7916,-117.232,2,27,Pacific Beach,,Mobile,,Campsite in bushes just off sidewalk,no
1022,2476533,,2019-01-03T10:33:00,4,Traffic Signal Light Out,TSW,2019-01-07T00:00:00,Closed,32.69709,-117.085,4,11,Encanto Neighborhoods,,Mobile,,"Light is out and can't tell when it turns red or green, SAFETY HAZARD PLEASE FIX!",no
1024,2476535,,2019-01-03T10:34:00,0,Parking Zone Violation,Parking,2019-01-03T00:00:00,Closed,32.73582,-117.255,2,23,Ocean Beach,,Web,,vehicle parked on private property; tow warnings have been placed on windshield; vehicle moves from one parking space to another; neighbors report that vehicle is occupied by a homeless person. I am not comfortable speaking with him directly but also don't want to tow a homeless person's vehicle. Request police speak with him and have him remove his vehicle from our property.,no
1025,2476536,,2019-01-03T10:35:00,1,Missed Collection,ESD Complaint/Report,2019-01-04T00:00:00,Closed,32.96692,-117.125,5,29,Rancho Penasquitos,,Web,,Green waste only picked up accross street. Several neogjvors still have green cans full on my side,no
1026,2476537,,2019-01-03T10:35:00,32,Litter,ESD Complaint/Report,2019-02-04T00:00:00,Closed,32.70799,-117.12,9,37,Southeastern San Diego,,Phone,,Litter on the w side of 270 Francis to 200 Francis st by fence,no
1027,2476538,2476228,2019-01-03T10:35:00,0,72 Hour Violation,Parking,2019-01-03T00:00:00,Closed,32.69476,-117.082,4,11,Encanto Neighborhoods,,Mobile,,"Vehicle has been parked here for a month now , expired license plates and seems like someone lives in it.",no
1030,2476541,,2019-01-03T10:39:00,0,Potential Missed Collection,ESD Complaint/Report,2019-01-03T00:00:00,Closed,32.79124,-117.202,2,6,Clairemont Mesa,,Phone,,,no
1031,2476542,,2019-01-03T10:39:00,397,Illegal Dumping,ESD Complaint/Report,,In Process,32.76029,-117.134,3,28,North Park,,Mobile,,,no
1032,2476543,,2019-01-03T10:39:00,1,Potential Missed Collection,ESD Complaint/Report,2019-01-04T00:00:00,Closed,32.70408,-117.12,9,37,Southeastern San Diego,,Phone,,Someone moved them to e curve but place in the street,no
1033,2476545,,2019-01-03T10:40:00,1,Missed Collection,ESD Complaint/Report,2019-01-04T00:00:00,Closed,32.96555,-117.115,5,29,Rancho Penasquitos,,Phone,,Missed greens,no
1034,2476546,,2019-01-03T10:41:00,0,Graffiti Removal,TSW,2019-01-03T00:00:00,Closed,32.82865,-117.193,6,6,Clairemont Mesa,,Crew/Self Generated,,Graffiti Reported at 4500 Chateau Dr,no
1035,2476547,,2019-01-03T10:42:00,0,Graffiti Removal,TSW,2019-01-03T00:00:00,Closed,32.82881,-117.193,6,6,Clairemont Mesa,,Crew/Self Generated,,Graffiti Reported at 4500 Chateau Dr,no
1037,2476549,,2019-01-03T10:43:00,0,Graffiti Removal,TSW,2019-01-03T00:00:00,Closed,32.82872,-117.193,6,6,Clairemont Mesa,,Crew/Self Generated,,Graffiti Reported at 4502 Chateau Dr,no
1039,2476551,,2019-01-03T10:44:00,0,Graffiti Removal,TSW,2019-01-03T00:00:00,Closed,32.82879,-117.193,6,6,Clairemont Mesa,,Crew/Self Generated,,Graffiti Reported at 4500 Chateau Dr,no
1040,2476553,,2019-01-03T10:45:00,2,Missed Collection,ESD Complaint/Report,2019-01-05T00:00:00,Closed,32.92498,-117.062,5,34,Scripps Miramar Ranch,,Phone,,missed greens,no
1041,2476555,,2019-01-03T10:45:00,0,Potential Missed Collection,ESD Complaint/Report,2019-01-03T00:00:00,Closed,32.73905,-117.162,3,42,Uptown,,Web,,"Trash bin was missed. I placed two trash and one recycle out on Wednesday night. Pick up is Thursday morning, but one was missed.",no
1043,2476558,,2019-01-03T10:47:00,75,Scavenging,ESD Complaint/Report,2019-03-19T00:00:00,Closed,32.80684,-117.197,2,6,Clairemont Mesa,,Mobile,,Person scavenging in all blue bins right now,no
1044,2476559,,2019-01-03T10:47:00,8,72 Hour Violation,Parking,2019-01-11T00:00:00,Closed,32.74645,-117.188,3,42,Uptown,,Web,,PARKED OVER TWO WEEKS. WHEELS NOT CURBED. LOOKS ABANDONED.,no
1045,2476561,2466917,2019-01-03T10:47:00,1,72 Hour Violation,Parking,2019-01-04T00:00:00,Closed,32.83208,-117.143,6,50,Kearny Mesa,,Web,,Vehicle has been left for 4 months now and has multiple 72 hour violations on windshield. There's writing on the windshield that says tow me.,no
1046,2476562,,2019-01-03T10:49:00,1,Illegal Dumping,ESD Complaint/Report,2019-01-04T00:00:00,Closed,32.70799,-117.12,9,37,Southeastern San Diego,,Phone,,"3 tires,car seat,tree trunk,carpet from street row",no
1047,2476563,2476556,2019-01-03T10:49:00,,Other,TSW,,Referred,32.70236,-117.117,9,37,Southeastern San Diego,,Mobile,This report has been referred to Fire Department at sdfd@sandiego.gov,Using yard as landfill- environmental and fire hazard.,no
1048,2476564,,2019-01-03T10:49:00,1,Tree/Limb Fallen/Hanging,TSW,2019-01-04T00:00:00,Closed,32.84751,-117.272,1,10,La Jolla,,Web,,,no
1049,2476565,,2019-01-03T10:49:00,0,Potential Missed Collection,ESD Complaint/Report,2019-01-03T00:00:00,Closed,,,,,,,Phone,,"refuse missed, requesting for pick up please.",no
1050,2476566,,2019-01-03T10:50:00,11,Graffiti Removal,TSW,2019-01-14T00:00:00,Closed,32.75051,-117.132,3,28,North Park,,Mobile,,,no
1051,2476568,,2019-01-03T10:53:00,32,72 Hour Violation,Parking,2019-02-04T00:00:00,Closed,32.77308,-117.127,7,19,Mission Valley,,Mobile,,Appears people are living in campers plus there is a unattached trailer with a lot of stuff.,no
1052,2476570,,2019-01-03T10:55:00,3,Pothole,TSW,2019-01-06T00:00:00,Closed,32.78194,-117.101,7,20,Navajo,,Mobile,,Potholes,no
1053,2476571,2462426,2019-01-03T10:55:00,84,Pothole,TSW,2019-03-28T00:00:00,Closed,32.77808,-117.101,7,19,Mission Valley,,Mobile,,Potholes,no
1054,2476573,,2019-01-03T10:56:00,26,,Storm Water Code Enforcement,2019-01-29T00:00:00,Closed,32.80027,-117.155,7,35,Serra Mesa,,Email,,,no
1055,2476574,,2019-01-03T10:57:00,97,Shopping Cart,ESD Complaint/Report,2019-04-10T00:00:00,Closed,32.76701,-117.138,7,19,Mission Valley,,Mobile,,3 shopping carts abandoned on the corner of Texas St and Camino Del Rio South across from Bully's East.,no
1057,2476576,,2019-01-03T11:02:00,0,Potential Missed Collection,ESD Complaint/Report,2019-01-03T00:00:00,Closed,32.78519,-117.206,2,6,Clairemont Mesa,,Web,,Trash can was missed this morning,no
1058,2476577,,2019-01-03T11:02:00,13,72 Hour Violation,Parking,2019-01-16T00:00:00,Closed,40.67574,-89.5875,,,,,Phone,,,no
1059,2476579,,2019-01-03T11:04:00,83,Engineering - Traffic Calming/Safety Features,Traffic Engineering,2019-03-27T00:00:00,Closed,32.5801,-117.003,8,26,Otay Mesa,,Mobile,,Speed Bumps Needed,no
1062,2476585,,2019-01-03T11:12:00,0,Missed Collection,ESD Complaint/Report,2019-01-03T00:00:00,Closed,32.77571,-117.194,2,6,Clairemont Mesa,,Phone,,"Missed recycle. Would like to know why, please call.",no
1064,2476588,,2019-01-03T11:14:00,397,Illegal Dumping,ESD Complaint/Report,,In Process,32.71318,-117.13,8,37,Southeastern San Diego,,Phone,,On 30Th St on the bridge over the 94 freeway. There are 6 large garbage bags dumped,no
1065,2476589,,2019-01-03T11:15:00,104,,Parking,2019-04-17T00:00:00,Closed,32.70674,-117.055,4,11,Encanto Neighborhoods,,Web,,There are two cars on my block that appear to be abandoned (because they have not been moved for over 4-6 weeks) and the neighborhood kids keep trying to open the doors. One of the cars is a light blue (possibly Toyota) older car and the other car is a purple hatchback with flat tires.,no
1066,2476591,,2019-01-03T11:16:00,0,Potential Missed Collection,ESD Complaint/Report,2019-01-03T00:00:00,Closed,32.77339,-117.196,2,12,Linda Vista,,Phone,,,no
1067,2476592,,2019-01-03T11:17:00,0,Potential Missed Collection,ESD Complaint/Report,2019-01-03T00:00:00,Closed,32.78532,-117.206,2,6,Clairemont Mesa,,Phone,,"refuse missed, requesting for pick up please.",no
1068,2476593,2476591,2019-01-03T11:18:00,0,Potential Missed Collection,ESD Complaint/Report,2019-01-03T00:00:00,Closed,32.77339,-117.196,2,12,Linda Vista,,Phone,,,no
1069,2476595,2467731,2019-01-03T11:20:00,1,72 Hour Violation,Parking,2019-01-04T00:00:00,Closed,32.79151,-117.12,7,35,Serra Mesa,,Web,,"Day 5 ... The only legal off street parking is a motorcycle ... Garage is full of a non working car, extensive tools- was working selling motorcycles out of Residential Neighborhood ... Renters- 3-4 plus girlfriends, boyfriends, overnight guest ... When they park in front of Home Owners Home- the Renters/Guests park behind ... Because it seldom moves, can not get curbs cleaned, etc. ... Senior- don't need move added to my list ... Thank You ... Have notified Community Relations Officer ...",no
1070,2476597,,2019-01-03T11:20:00,4,72 Hour Violation,Parking,2019-01-07T00:00:00,Closed,34.11879,-118.171,,,,,Phone,,,no
1071,2476598,2471050,2019-01-03T11:22:00,25,Graffiti Removal,TSW,2019-01-28T00:00:00,Closed,32.70341,-117.145,8,37,Southeastern San Diego,,Mobile,,,no
1072,2476601,,2019-01-03T11:23:00,,OTHER,TSW,,Referred,32.74864,-117.149,3,42,Uptown,,Mobile,This report has been referred to Police - Active Homeless Encampments at neighborhoodpolicing@pd.sandiego.gov,,no
1073,2476602,,2019-01-03T11:24:00,4,72 Hour Violation,Parking,2019-01-07T00:00:00,Closed,37.69652,-97.4374,,,,,Phone,,,no
1074,2476603,,2019-01-03T11:27:00,4,72 Hour Violation,Parking,2019-01-07T00:00:00,Closed,34.11879,-118.171,,,,,Phone,,,no
1075,2476605,,2019-01-03T11:27:00,0,Potential Missed Collection,ESD Complaint/Report,2019-01-03T00:00:00,Closed,32.71497,-117.149,3,4,Downtown,,Phone,,,no
1077,2476607,,2019-01-03T11:28:00,3,Pothole,TSW,2019-01-06T00:00:00,Closed,32.82808,-117.221,2,6,Clairemont Mesa,,Mobile,,Pothole.,no
1078,2476608,,2019-01-03T11:30:00,5,Missed Collection,ESD Complaint/Report,2019-01-08T00:00:00,Closed,32.9706,-117.189,1,62,Pacific Highlands Ranch,,Phone,,"missed manual collection, requesting for pick up please.",no
1079,2476611,,2019-01-03T11:33:00,0,Parking Zone Violation,Parking,2019-01-03T00:00:00,Closed,32.79243,-117.242,2,27,Pacific Beach,,Mobile,,Parking on the red curb.,no
1081,2476614,,2019-01-03T11:34:00,209,Container Left Out,ESD Complaint/Report,2019-07-31T00:00:00,Closed,32.80185,-117.235,2,27,Pacific Beach,,Phone,,"Ref container left out for about a month, please remove",no
1082,2476615,,2019-01-03T11:36:00,1,Potential Missed Collection,ESD Complaint/Report,2019-01-04T00:00:00,Closed,32.6932,-117.111,9,37,Southeastern San Diego,,Phone,,Missed Trash my street has been pick up,no
1083,2476616,,2019-01-03T11:38:00,64,Traffic Sign - Maintain,TSW,2019-03-08T00:00:00,Closed,32.75287,-117.195,3,24,Old Town San Diego,,Mobile,,Missing 2 hr sign at beginning of block,no
1084,2476617,,2019-01-03T11:39:00,41,Street Light Out,TSW,2019-02-13T00:00:00,Closed,32.94237,-117.08,5,5,Sabre Springs,SOUTH CREEK NP,Web,,6 Park Lights are out at the South Creek Park.,no
1085,2476618,,2019-01-03T11:39:00,0,Potential Missed Collection,ESD Complaint/Report,2019-01-03T00:00:00,Closed,32.7002,-117.136,8,37,Southeastern San Diego,,Phone,,"refuse missed, neighbors collected, requesting for pick up please.",no
1086,2476619,,2019-01-03T11:40:00,12,72 Hour Violation,Parking,2019-01-15T00:00:00,Closed,32.91252,-117.139,6,15,Mira Mesa,,Web,,parked between two stalls for more than 3 weeks,no
1088,2476622,,2019-01-03T11:42:00,5,Street Light Out,TSW,2019-01-08T00:00:00,Closed,32.93653,-117.11,5,9,Miramar Ranch North,,Phone,,"STREET LIGHT OUT EAST OF I-15 (2ND OR 3RD LIGHT NORTH SIDE) AMY GRADY CALLED THIS IS IN, SHE'S TIRED OF WORKING FOR FREE, SHE SAID :JUST LOOK",no
1089,2476625,,2019-01-03T11:44:00,397,Sidewalk Repair Issue,TSW,,In Process,32.74596,-117.247,2,23,Ocean Beach,,Mobile,,,no
1090,2476626,,2019-01-03T11:45:00,26,Vegetation Encroachment,TSW ROW,2019-01-29T00:00:00,Closed,32.57307,-117.057,8,25,Otay Mesa-Nestor,,Mobile,,Owners need to cutback their ice plants because it is obstructing the sidewalk pathway.,no
1093,2476629,,2019-01-03T11:47:00,35,Graffiti Removal,TSW,2019-02-07T00:00:00,Closed,32.7504,-117.124,3,28,North Park,,Mobile,,Tags on bridge over 805 NE corner Lincoln / Boundary,no
1096,2476632,,2019-01-03T11:52:00,2,Missed Collection,ESD Complaint/Report,2019-01-05T00:00:00,Closed,32.92504,-117.063,5,34,Scripps Miramar Ranch,,Phone,,"greenery missed, requesting for pick up please.",no
1097,2476634,,2019-01-03T11:54:00,77,Illegal Dumping,ESD Complaint/Report,2019-03-21T00:00:00,Closed,32.75459,-117.151,3,42,Uptown,,Mobile,,,no
1098,2476635,,2019-01-03T11:58:00,0,72 Hour Violation,Parking,2019-01-03T00:00:00,Closed,32.74622,-117.127,3,28,North Park,,Mobile,,"There are people that are living in 2 vehicles that are parked day and night in the parking lot for the North Park Library. One is a blue minivan packed with clothes and debris, the other is a white older model Rav 4 with blue tape on the rear window and bumper. These people have been taking up spaces and living in their vehicle here for way too long. Please ask them to move out of the parking spaces so that people actually using the library can use them.",no
1099,2476639,,2019-01-03T11:59:00,1,Potential Missed Collection,ESD Complaint/Report,2019-01-04T00:00:00,Closed,42.82608,-85.9214,,,,,Phone,,"missed, neighbors collected.",no
1100,2476640,,2019-01-03T11:59:00,84,Graffiti Removal,TSW,2019-03-28T00:00:00,Closed,32.72206,-117.16,3,4,Downtown,,Mobile,,,no
1102,2476644,,2019-01-03T12:01:00,7,72 Hour Violation,Parking,2019-01-10T00:00:00,Closed,32.75208,-117.115,9,56,Mid-City:City Heights,,Web,,White Nissan Altima parked longer than 72 hours,no
1105,2476648,,2019-01-03T12:05:00,0,Oversized Vehicle Complaints,Parking,2019-01-03T00:00:00,Closed,32.83454,-117.167,6,50,Kearny Mesa,,Web,,30plus foot RV same spot for 3 weeks,no
1106,2476649,,2019-01-03T12:05:00,34,Illegal Dumping,ESD Complaint/Report,2019-02-06T00:00:00,Closed,32.58333,-117.014,8,26,Otay Mesa,,Phone,,"Mattress, and trash all over the canyon",no
1107,2476650,,2019-01-03T12:08:00,47,Street Light on During Day,TSW,2019-02-19T00:00:00,Closed,32.94092,-117.077,5,5,Sabre Springs,SABRE SPRINGS OS,Web,,"Lights are on during the day. They turned on around 7am, not sure when they went off. This goes along with request number #02476617 because there are also 6 lights out. Thank you!",no
1108,2476653,,2019-01-03T12:09:00,1,Missed Collection,ESD Complaint/Report,2019-01-04T00:00:00,Closed,32.72989,-117.168,3,42,Uptown,,Web,,Missed collection,no
1109,2476654,,2019-01-03T12:09:00,28,72 Hour Violation,Parking,2019-01-31T00:00:00,Closed,32.76052,-117.155,3,42,Uptown,,Web,,"Parked 26 inches from the curb for 8 days, never moved.",no
1110,2476655,2472084,2019-01-03T12:09:00,7,Traffic Signal Timing Issue,TSW,2019-01-10T00:00:00,Closed,32.72833,-117.226,2,30,Peninsula,,Web,,"The left turn signal coming from Rosecrans (North-east bound) to Nimitz (north-west Bound) is far to short only allowing 4-5 cars per cycle. It is not uncommon to be stuck at this light for 3 cycles during rush hours. This would cause massive traffic, but people are doing u-turns after the light, which is much more dangerous than waiting for the light. The duration of the turn signal needs to be increased by at least 10 seconds (2X current length).",no
1112,2476658,,2019-01-03T12:13:00,64,Illegal Dumping from Vehicle,ESD Complaint/Report,2019-03-08T00:00:00,Closed,33.04302,-117.07,5,31,Rancho Bernardo,,Web,,Mattress illegally dumped on the side of the road,no
1113,2476661,396657,2019-01-03T12:15:00,18,72 Hour Violation,Parking,2019-01-21T00:00:00,Closed,32.75462,-117.157,3,42,Uptown,,Web,,Car has been parked in this location for several weeks without moving,no
1114,2476662,,2019-01-03T12:19:00,82,Graffiti Removal,TSW,2019-03-26T00:00:00,Closed,32.71562,-117.136,3,8,Greater Golden Hill,,Web,,,no
1115,2476663,,2019-01-03T12:19:00,12,Illegal Dumping,ESD Complaint/Report,2019-01-15T00:00:00,Closed,32.7198,-117.06,4,11,Encanto Neighborhoods,,Mobile,,,no
1117,2476666,,2019-01-03T12:22:00,6,Graffiti Removal,TSW,2019-01-09T00:00:00,Closed,32.79842,-117.246,2,27,Pacific Beach,,Mobile,,Tagging,no
1118,2476668,2476669,2019-01-03T12:23:00,,Graffiti Removal,TSW,,Referred,32.7981,-117.246,2,27,Pacific Beach,,Mobile,This report has been referred to Graffiti ? ATT Telephone Booths / Cable Box at graffiti@att.com,,no
1119,2476669,,2019-01-03T12:23:00,,Graffiti Removal,TSW,,Referred,32.79801,-117.246,2,27,Pacific Beach,,Mobile,This report has been referred to AT&T Fix It at attfixit@amcustomercare.att-mail.com,,no
1120,2476670,,2019-01-03T12:25:00,4,Shopping Cart,ESD Complaint/Report,2019-01-07T00:00:00,Closed,32.76367,-117.06,9,57,Mid-City:Eastern Area,,Mobile,,There is a large cart on the park walkway,no
1121,2476671,,2019-01-03T12:26:00,,Container Overflow,ESD Complaint/Report,,Referred,32.76383,-117.059,9,57,Mid-City:Eastern Area,CLAY NP,Mobile,This report has been referred to Park and Recreation at askparks@sandiego.gov,The cans have not been emptied in a few weeks and are overflowing,no
1122,2476672,,2019-01-03T12:27:00,,Other,TSW,,Referred,32.76283,-117.06,9,57,Mid-City:Eastern Area,CLAY NP,Mobile,This report has been referred to Park and Recreation at askparks@sandiego.gov,There a several cans in Clay park that are overflowing with trash,no
1123,2476673,,2019-01-03T12:28:00,78,Street Sweeping,TSW,2019-03-22T00:00:00,Closed,32.73781,-117.247,2,30,Peninsula,,Phone,,CP STATES THAT PALM FRONDS THAT WERE BLOCKING THE STREET ARE NOW PILED UP IN FRONT OF ADDRESS OF 4535 CORONADO AV,no
