id,service_request_id,service_request_parent_id,date_requested,case_age_days,service_name,case_record_type,date_updated,status,lat,lng,council_district,comm_plan_code,comm_plan_name,park_name,case_origin,referred,public_description,urgent
35999,2518109,,2019-02-22T08:36:00,5,Pothole,TSW,2019-02-27T00:00:00,Closed,33.04008,-117.065,5,31,Rancho Bernardo,,Web,,3 Potholes in front of our house and numerous more potholes on Mirasol Drive between our house and Pomerado Road need repairing. Thx!,yes
36005,2518115,,2019-02-22T08:44:00,260,Street Light Out,TSW,2019-11-09T00:00:00,Closed,32.8598,-117.2,1,99,University,,Mobile,,Street light out,yes
36013,2518124,,2019-02-22T08:51:00,347,Evaluate for Resurfacing,TSW,,In Process,32.73172,-117.224,2,30,Peninsula,,Web,,The 3000 block of Poe St. is the low point of the surrounding hills and all runoff collects on my block. I have owned my property for 20 years and have tried to get it resurfaced by the City streets phone line for over 15 years. It has to be the worst street in PL. Please dont bother sending a crew out to fill a pot hole. This street needs repaving.,yes
36014,2518125,,2019-02-22T08:52:00,26,Dead Animal,ESD Complaint/Report,2019-03-20T00:00:00,Closed,32.73042,-117.08,4,57,Mid-City:Eastern Area,,Mobile,,Skunk,yes
36015,2518126,2514785,2019-02-22T08:52:00,10,Pothole,TSW,2019-03-04T00:00:00,Closed,32.90544,-117.139,6,15,Mira Mesa,,Mobile,,Multiple potholes on Gold Coast Dr. Becoming undriveable. Street is in desperate need of complete new overlay.,yes
36021,2518133,,2019-02-22T09:00:00,7,Pothole,TSW,2019-03-01T00:00:00,Closed,32.81278,-117.167,6,6,Clairemont Mesa,,Web,,Deep pothole on the corner of Rockglen ave & Elco St,yes
36022,2518134,,2019-02-22T09:01:00,27,Graffiti Removal,TSW,2019-03-21T00:00:00,Closed,32.83693,-117.281,1,10,La Jolla,,Mobile,,,yes
36023,2518135,,2019-02-22T09:02:00,11,Pothole,TSW,2019-03-05T00:00:00,Closed,32.79373,-117.068,7,20,Navajo,,Mobile,,Horrible pothole,yes
36026,2518139,,2019-02-22T09:05:00,7,Missed Collection,ESD Complaint/Report,2019-03-01T00:00:00,Closed,32.69629,-117.036,4,44,Skyline-Paradise Hills,,Phone,,Missed Green,yes
36027,2518140,,2019-02-22T09:05:00,0,Parking Zone Violation,Parking,2019-02-22T00:00:00,Closed,32.74739,-117.072,4,57,Mid-City:Eastern Area,,Mobile,,Car blocking hire hydrant,yes
36031,2518144,2516533,2019-02-22T09:10:00,17,Pothole,TSW,2019-03-11T00:00:00,Closed,32.75142,-117.151,3,42,Uptown,,Web,,"There are several large, deep potholes at this intersection.",yes
36036,2518151,2515279,2019-02-22T09:16:00,27,Evaluate Tree for Removal/Root Prune,TSW,2019-03-21T00:00:00,Closed,32.74383,-117.16,3,42,Uptown,,Web,,"4 large Palm trees in front of 3630 6th Avenue, San Diego 92103. They are overgrown and leaning, one has already snapped off at the top and hit our property. Needing to know if they belong to the City of San Diego or The building so they can be removed for safety reasons. I have left a voicemail at the tree service for San Diego 4 times with no response.",yes
36041,2518157,,2019-02-22T09:20:00,11,Pothole,TSW,2019-03-05T00:00:00,Closed,33.0116,-117.061,5,31,Rancho Bernardo,,Phone,,big pothole and crumbling asphalt in front of driveway at 16409 sarape dr,yes
36043,2518159,2516544,2019-02-22T09:21:00,13,Pothole,TSW,2019-03-07T00:00:00,Closed,33.04302,-117.063,5,31,Rancho Bernardo,,Web,,Deep pothole N/B #1lane Pomerado just north of Mirasol/Vezelay.,yes
36049,2518167,,2019-02-22T09:24:00,0,Traffic Signal Timing Issue,TSW,2019-02-22T00:00:00,Closed,32.89682,-117.136,6,15,Mira Mesa,,Phone,,Traffic signal left turn stuck on red.,yes
36051,2518169,,2019-02-22T09:25:00,5,Pothole,TSW,2019-02-27T00:00:00,Closed,32.76105,-117.129,3,28,North Park,,Phone,,2 FT X 20  AT LEAST A FOOT DEEP,yes
36055,2518173,,2019-02-22T09:31:00,0,Traffic Signal Timing Issue,TSW,2019-02-22T00:00:00,Closed,32.76927,-117.204,2,12,Linda Vista,,Web,,"Turning onto Vega from Morena, the light doesn't change. I have sat there for 20 minutes before.",yes
36060,2518182,,2019-02-22T09:38:00,6,Pothole,TSW,2019-02-28T00:00:00,Closed,33.02597,-117.06,5,31,Rancho Bernardo,,Mobile,,"Last night I was driving north on Pomerado Rd and hit a crater of a pothole. It dented my entire rim and popped my tire. I am filing a claim to the city. This pothole is almost invisible at night. It was filled with water from the rain and it is in a dark spot on the road right after and before two really bright street lights. This pothole could cause someone to get seriously injured. Coordinates 33.0258270, -117.0599920",yes
36064,2518186,194817,2019-02-22T09:41:00,,Sidewalk Repair Issue,TSW,,Referred,32.71189,-117.16,3,4,Downtown,,Mobile,This report has been referred to Water Repair (PUD) at water@sandiego.gov,"Brick in sidewalk is missing and loose trip hazard, in front of lucky brand 621 5 th Ave",yes
36065,2518187,,2019-02-22T09:42:00,12,Pothole,TSW,2019-03-06T00:00:00,Closed,32.76112,-117.219,2,17,Mission Bay Park,,Web,,"This entire stretch of road outside of Sea World is FULL OF POT HOLES. One caused by tire to split and damaged the rim on my tire. I was left with a flat tire on a fast-paced road which is a dangerous situation. This road is also used every year for the Spring Sprint Triathlon with cyclists biking up and down it, hitting pot holes, going over their handle bars and being seriously injured. This road is extremely hazardous to both property (Vehicles, bikes etc.) and public safety!",yes
36068,2518191,,2019-02-22T09:44:00,347,Pavement Repair Issue,TSW,,In Process,32.84624,-117.27,1,10,La Jolla,,Mobile,,Substandard street repair today. Large blocks of concrete are loose!!!,yes
36070,2518193,,2019-02-22T09:46:00,6,Pothole,TSW,2019-02-28T00:00:00,Closed,32.73931,-117.133,3,28,North Park,,Mobile,,On Thorn Street just east of 28th Street is a large pothole at the stop sign.,yes
36074,2518198,,2019-02-22T09:48:00,0,Dead Animal,ESD Complaint/Report,2019-02-22T00:00:00,Closed,32.66733,-117.054,4,44,Skyline-Paradise Hills,,Web,,There is a dead rat on the sidewalk in front of the house.,yes
36079,2518205,,2019-02-22T09:52:00,231,Dead Animal,ESD Complaint/Report,2019-10-11T00:00:00,Closed,32.73727,-117.238,2,30,Peninsula,,Web,,skunk,yes
36080,2518206,,2019-02-22T09:52:00,,Other,TSW,,Referred,32.76972,-117.054,9,38,College Area,,Mobile,This report has been referred to Water Repair (PUD) at water@sandiego.gov,Water meter cover is off and the water meter is open. It looks in disrepair. The metal cover is laying beside it.,yes
36085,2518216,,2019-02-22T10:00:00,5,Pothole,TSW,2019-02-27T00:00:00,Closed,32.75064,-117.245,2,23,Ocean Beach,,Web,,2180 Cable bet Muir & Voltaire-trip and fell on 7/16/2018 between the two connecting sidewalks (alleyway). Pothole.,yes
36091,2518222,,2019-02-22T10:06:00,13,Pothole,TSW,2019-03-07T00:00:00,Closed,32.74056,-117.13,3,28,North Park,,Mobile,,Long and deep pothole on Dale Street between Thorn and Upas.,yes
36097,2518228,,2019-02-22T10:09:00,347,Drain Maintenance,TSW,,In Process,32.99179,-117.076,5,3,Carmel Mountain Ranch,,Web,,The storm drain at the south corner of our property is completely clogged. This property is 30 years old. I don't know if it has ever been cleaned out.,yes
36098,2518229,,2019-02-22T10:09:00,,Pothole,TSW,,Referred,32.94686,-117.13,6,29,Rancho Penasquitos,,Web,This report has been referred to Field Engineering at engineering@sandiego.gov,The 4 corners at Black Mtn RD and Park Village Rd war torn up and replaced to accommodate disabled persons. The contractor never finished the job and left plastic bags over all for corner control panels. The center median on the west side of the intersection has been left unfinished for over one year and there are three cones sitting on the asphalt that was never repaired Today there?s a contractor crew that?s torn up all the new sidewalk on the south east corner at Canyonside elementary school. This is insane I hope they have not been paid to do this work that is the debacle to the taxpayers,yes
36103,2518234,,2019-02-22T10:11:00,6,Traffic Sign - Maintain,TSW,2019-02-28T00:00:00,Closed,33.02163,-117.095,5,31,Rancho Bernardo,,Phone,,Faded stop signs,yes
36104,2518235,,2019-02-22T10:12:00,5,Pothole,TSW,2019-02-27T00:00:00,Closed,32.7108,-117.059,4,11,Encanto Neighborhoods,,Phone,,"e/b akins right before 65th st, cons busted tire on deep pothole",yes
36105,2518236,,2019-02-22T10:13:00,5,Pothole,TSW,2019-02-27T00:00:00,Closed,32.72024,-117.088,4,57,Mid-City:Eastern Area,,Web,,Huge potholes,yes
36109,2518240,,2019-02-22T10:14:00,11,Traffic Sign - Maintain,TSW,2019-03-05T00:00:00,Closed,33.02404,-117.083,5,31,Rancho Bernardo,,Phone,,Faded stop signs,yes
36110,2518244,,2019-02-22T10:19:00,0,Traffic Signal Light Out,TSW,2019-02-22T00:00:00,Closed,32.94527,-117.217,1,21,Carmel Valley,,Phone,,ALL LIGHTS OUT PER PD,yes
36111,2518245,,2019-02-22T10:19:00,,OTHER,TSW,,Referred,32.71609,-117.155,3,4,Downtown,,Mobile,This report has been referred to Police CRO ? Central at sdpdcentral@pd.sandiego.gov,,yes
36112,2518246,,2019-02-22T10:20:00,0,Dead Animal,ESD Complaint/Report,2019-02-22T00:00:00,Closed,32.929,-117.136,6,15,Mira Mesa,,Phone,,"Death Possum,",yes
36115,2518249,2517998,2019-02-22T10:26:00,15,Pothole,TSW,2019-03-09T00:00:00,Closed,32.7196,-117.124,3,8,Greater Golden Hill,,Web,,"old patch is completely crumbling, its on a very steep part of the road and its about 3 feet across and down to dirt.. many pothole from 1300 to 1400 part of road..need help fast please",yes
36121,2518257,,2019-02-22T10:36:00,4,Traffic Signal On Flash,TSW,2019-02-26T00:00:00,Closed,32.7241,-117.164,3,42,Uptown,,Mobile,,Flashing reds at all lights,yes
36124,2518260,,2019-02-22T10:38:00,7,Other Right-of-Way Maintenance,TSW,2019-03-01T00:00:00,Closed,32.78894,-117.145,7,35,Serra Mesa,,Phone,,UNKNOWN SIGN KNOCKED OVER SET TO THE SIDE.,yes
36125,2518262,,2019-02-22T10:38:00,,Paint Striping - Maintain,TSW,,Referred,32.74127,-117.133,3,28,North Park,,Mobile,This report has been referred to Field Engineering at engineering@sandiego.gov,This location connects two bike routes (Utah and Pershing). The striping is currently missing due to construction. Request that the permanent striping include a bike lane to safely connect the to seperated bike lanes. Currently cyclists are forced into traffic at a very busy intersection (Utah and upas).,yes
36127,2518264,,2019-02-22T10:39:00,,Other,TSW,,Referred,32.71605,-117.155,3,4,Downtown,,Mobile,This report has been referred to Police - Active Homeless Encampments at neighborhoodpolicing@pd.sandiego.gov,How is the city allowing this? Would you want your child to have to see/smell this daily?,yes
36132,2518270,2508563,2019-02-22T10:41:00,66,Illegal Dumping,ESD Complaint/Report,2019-04-29T00:00:00,Closed,32.71244,-117.141,8,37,Southeastern San Diego,,Phone,,Fallen palm tress,yes
36137,2518275,,2019-02-22T10:43:00,6,Pothole,TSW,2019-02-28T00:00:00,Closed,32.77248,-117.07,9,38,College Area,,Web,,"On 2/18/19 at 11:10 P.M. I was traveling north on college avenue at the average speed of traffic. I am a very astute driver but this pothole came into sight at the last possible moment and as was unavoidable, I smashed over this extremely deep, unmarked pothole with such force that I thought it had broken the front end of my Mercedes S500. An SRS error light immediately illuminated, and has been on since. I pulled over into the college lot immediately after the incident, to surveil the damage. I believe that it has cause serious wear and tear all across my front end, caused an error with the SRS system, and possibly bent both my rims. I have been busy working ever since and driving another vehicle, but this will not go unaccounted for",yes
36138,2518276,,2019-02-22T10:43:00,5,Pothole,TSW,2019-02-27T00:00:00,Closed,32.75946,-117.227,2,17,Mission Bay Park,,Mobile,,"GIANT pothole in the left, south bound lane of Ingraham after the loop to exit for Sea World drive (right before the final bridge before Sports Arena). It is an extreme hazard.",yes
36141,2518279,,2019-02-22T10:45:00,17,Pothole,TSW,2019-03-11T00:00:00,Closed,32.82026,-117.17,6,6,Clairemont Mesa,,Mobile,,"There are several very large, tire busting potholes on westbound Balboa Avenue from the 805 to Genesee. They're in the middle lane and the lane closest to the center median. There are cars actively swerving to avoid these potholes and going into other lanes nearly causing car accidents.",yes
36142,2518280,,2019-02-22T10:47:00,,Tree/Limb Fallen/Hanging,TSW,,Referred,32.76785,-117.117,3,59,Mid-City:Normal Heights,,Web,This report has been referred to SDG&E at info@sdge.com,The 2 pine trees in the easement between the street and sidewalk are lifting the sidewalk and driveway. They also interfere with the lines above them. Can they please be removed and replaced with a tree with less damaging roots?,yes
36144,2518282,,2019-02-22T10:47:00,3,Traffic Sign - Maintain,TSW,2019-02-25T00:00:00,Closed,32.81739,-117.18,6,6,Clairemont Mesa,,Mobile,,There is a stop sign that is laying on the ground right outside the 7-Eleven store.,yes
36161,2518303,,2019-02-22T10:57:00,,Other,TSW,,Referred,32.74674,-117.251,2,23,Ocean Beach,,Mobile,This report has been referred to Police CRO ? Western at sdpdwestern@pd.sandiego.gov,"Blocking entrance of business, yelling obscenities and saying I'm going to kill you to each other",yes
36167,2518311,,2019-02-22T11:03:00,0,Traffic Signal Light Out,TSW,2019-02-22T00:00:00,Closed,32.91268,-117.144,6,15,Mira Mesa,,Phone,,Traffic signal left turn lights are all out. Contact is Michelle at 618-204-4902,yes
36169,2518314,,2019-02-22T11:03:00,,Other,TSW,,Referred,32.74688,-117.251,2,23,Ocean Beach,,Mobile,This report has been referred to Police CRO ? Western at sdpdwestern@pd.sandiego.gov,Aggressive transient,yes
36170,2518315,,2019-02-22T11:04:00,112,Traffic Sign - Maintain,TSW,2019-06-14T00:00:00,Closed,32.77992,-117.13,7,19,Mission Valley,,Mobile,,Lane direction sign hanging by one bolt.,yes
36172,2518318,,2019-02-22T11:05:00,54,Dead Animal,ESD Complaint/Report,2019-04-17T00:00:00,Closed,32.56505,-117.079,8,25,Otay Mesa-Nestor,,Phone,,Death Dog in Street,yes
36173,2518319,2513742,2019-02-22T11:05:00,4,Pothole,TSW,2019-02-26T00:00:00,Closed,32.79361,-117.068,7,20,Navajo,,Web,,Multiple potholes at the corner of College and Navajo Road.,yes
36174,2518320,,2019-02-22T11:08:00,6,Pothole,TSW,2019-02-28T00:00:00,Closed,32.73984,-117.134,3,1,Balboa Park,BALBOA PARK,Web,,Multiple potholes on Park Ave between Zoo Drive Village Place,yes
36175,2518321,,2019-02-22T11:10:00,,Tree/Limb Fallen/Hanging,TSW,,Referred,32.74248,-117.177,3,42,Uptown,,Web,This report has been referred to SDG&E at info@sdge.com,This tree is growing in direction of overhead power line and is now dead. It should be removed.,yes
36184,2518330,,2019-02-22T11:17:00,347,Sidewalk Repair Issue,TSW,,In Process,32.9553,-117.095,5,5,Sabre Springs,,Phone,,"repair sidewalk referral from PUD, 40200332771",yes
36186,2518333,,2019-02-22T11:19:00,10,Pavement Repair Issue,TSW,2019-03-04T00:00:00,Closed,32.73635,-117.171,3,42,Uptown,,Web,,"The street is only 1/2 paved --- the unpaved portion is a mess, with more than 7 deep potholes. I have an expensive new car and I've had to have alignment done twice in less than 12 months, DUE TO THESE POTHOLES!!! Please REPAIR AND RESURFACE THIS STREET --- IT IS ONLY ABOUT 100 FEET.",yes
36187,2518335,,2019-02-22T11:21:00,0,Dead Animal,ESD Complaint/Report,2019-02-22T00:00:00,Closed,32.56444,-117.079,8,25,Otay Mesa-Nestor,,Web,,There is a dead dog right in from of the 7/11 on oro vista road,yes
36193,2518342,,2019-02-22T11:24:00,7,Tree Trimming Contract,TSW,2019-03-01T00:00:00,Closed,32.74466,-117.135,3,28,North Park,,Phone,,"LOTS OF DEAD BRANCHES (2 TREES IN FRONT OF ADDRESS) TRIM UP A LOT, THEY'VE BEEN FALLING AND SOMEONE CAN GET HURT",yes
36196,2518346,,2019-02-22T11:27:00,12,Street Light Out,TSW,2019-03-06T00:00:00,Closed,32.79552,-117.21,2,17,Mission Bay Park,MISSION BAY PARK,Mobile,,Mission Bay Trail lights have bee out for over a week. It is very dark and potentially dangerous!! Please fix!!,yes
36199,2518349,2516533,2019-02-22T11:34:00,17,Pothole,TSW,2019-03-11T00:00:00,Closed,32.75144,-117.151,3,42,Uptown,,Mobile,,Massive potholes in onramp one and on turn onto 163 from Washington headed east.,yes
36200,2518351,,2019-02-22T11:36:00,0,Tree/Limb Fallen/Hanging,TSW,2019-02-22T00:00:00,Closed,32.8965,-117.241,1,99,University,,Web,,The pine tree on the public side walk is leaning dangerously over John J. Hopkins drive. The ground look to be coming up.,yes
36203,2518354,,2019-02-22T11:38:00,347,Damaged Curb,TSW,,In Process,32.75569,-117.151,3,42,Uptown,,Mobile,,Curb is breaking apart in large chunks. Finds its way on lot the street and grass. Families are located around that area. Not very safe.,yes
36208,2518360,,2019-02-22T11:44:00,6,Tree/Limb Fallen/Hanging,TSW,2019-02-28T00:00:00,Closed,32.71553,-117.146,3,8,Greater Golden Hill,,Web,,"On the South side of the 19th hundred block of Broadway are 4 trees that have been dead for years....recently after the heavy rain and wind, two have fallen over onto the sidewalk and street. Around the corner on 20th Street are two more dead trees of the same variety that have also blown over onto the sidewalk and street",yes
36209,2518361,,2019-02-22T11:44:00,32,Evaluate Tree for Removal/Root Prune,TSW,2019-03-26T00:00:00,Closed,32.74005,-117.162,3,42,Uptown,,Mobile,,"Leaning Palm Tree. Looks like it will fall on powerline. The tree is located at 3321 3rd Ave San Diego, Ca.",yes
36214,2518367,2508550,2019-02-22T11:50:00,11,Pothole,TSW,2019-03-05T00:00:00,Closed,32.81627,-117.18,6,6,Clairemont Mesa,,Mobile,,Multiple potholes,yes
36220,2518373,,2019-02-22T11:53:00,7,Pothole,TSW,2019-03-01T00:00:00,Closed,32.72034,-117.154,3,4,Downtown,,Mobile,,Microtrench in bike lane washed out in recent storm. Been this way for weeks. I've popped two bike tires so far on my commute from this trench and almost fell into traffic.,yes
36230,2518384,2511060,2019-02-22T11:58:00,3,Pothole,TSW,2019-02-26T00:00:00,Referred,32.76083,-117.125,3,59,Mid-City:Normal Heights,,Web,This report has been referred to Caltrans San Diego at ct.public.information.d11@dot.ca.gov,"There are 3 large potholes in the middle of the road that is the entrance to the 805 freeway going north. So large, they are going to damage multiple cars daily.",yes
36232,2518386,,2019-02-22T12:00:00,347,Drain Maintenance,TSW,,In Process,32.94565,-117.253,1,40,Torrey Pines,,Phone,,REPORT OF LOTS OF DEBRIS BLOCKING STORM DRAIN CAUSING IT TO FLOOD OFTEN. DRAIN IS AT END OF CUL-DE-SAC.,yes
36235,2518389,,2019-02-22T12:03:00,,Other,TSW,,Referred,33.02142,-117.072,5,31,Rancho Bernardo,,Web,This report has been referred to SDG&E at info@sdge.com,A metal cover in the sidewalk has rusted through. It is a safety hazard for local residents that use the sidewalk. It looks as though a heavy person could make it collapse.,yes
36242,2518397,,2019-02-22T12:07:00,0,Dead Animal,ESD Complaint/Report,2019-02-22T00:00:00,Closed,32.75147,-117.104,9,56,Mid-City:City Heights,,Phone,,In the alley is where the cat is located near University behind the post office black and white,yes
36250,2518407,2512451,2019-02-22T12:13:00,13,Pothole,TSW,2019-03-07T00:00:00,Closed,32.77888,-117.063,9,38,College Area,,Mobile,,Numerous pot holes on road going eastbound,yes
36252,2518411,2476625,2019-02-22T12:18:00,347,Sidewalk Repair Issue,TSW,,In Process,32.74594,-117.247,2,23,Ocean Beach,,Mobile,,Ankle breaker,yes
36259,2518418,,2019-02-22T12:22:00,,Other,TSW,,Referred,32.74745,-117.131,3,28,North Park,,Mobile,This report has been referred to Water Repair (PUD) at water@sandiego.gov,Broken water pipe leaking,yes
36266,2518426,,2019-02-22T12:27:00,5,Traffic Signal On Flash,TSW,2019-02-27T00:00:00,Closed,32.77616,-117.154,7,19,Mission Valley,,Phone,,per pd on flash,yes
36267,2518428,2518318,2019-02-22T12:27:00,54,Dead Animal,ESD Complaint/Report,2019-04-17T00:00:00,Closed,32.56511,-117.079,8,25,Otay Mesa-Nestor,,Mobile,,Dead cat,yes
36272,2518434,,2019-02-22T12:31:00,126,Paint Legend - Maintenance,TSW,2019-06-28T00:00:00,Closed,32.96708,-117.184,1,62,Pacific Highlands Ranch,,Mobile,,2 new stop signs were recently installed but the roadway isn't properly marked with Stop and limit lines. Cars have been failing to obey the signage.,yes
36279,2518441,2518315,2019-02-22T12:33:00,112,Traffic Sign - Maintain,TSW,2019-06-14T00:00:00,Closed,32.77996,-117.13,7,19,Mission Valley,,Mobile,,Street sign above signal is loose & facing the wrong way,yes
36282,2518444,2491795,2019-02-22T12:34:00,19,Pothole,TSW,2019-03-13T00:00:00,Closed,32.82453,-117.206,2,6,Clairemont Mesa,,Web,,There are numerous potholes in the southbound lane of Clairemont Drive between Clairemont Mesa Blvd and Joplin Avenue,yes
36304,2518470,,2019-02-22T12:51:00,12,Pavement Repair Issue,TSW,2019-03-06T00:00:00,Closed,32.83661,-117.179,6,6,Clairemont Mesa,,Mobile,,"The street was never capped. Therefore it is crumbling into the storm drain with every rain, growing undesirable Mexican Feather grass seeds into the cracks, washing animal feces into clogged drains and crumbling more with each pass of the street sweeper. Large potholes too. HELP! :) Thank you.",yes
36315,2518485,2500956,2019-02-22T13:05:00,18,Pothole,TSW,2019-03-12T00:00:00,Closed,32.72419,-117.164,3,42,Uptown,,Mobile,,"Intersection of first ave and elm. Potholes everywhere both before, middle and after intersection.",yes
36323,2518493,,2019-02-22T13:11:00,347,Drain Maintenance,TSW,,In Process,32.83523,-117.095,7,47,Tierrasanta,,Mobile,,"We are experiencing flooding through retaining walls in garages during heavy rain events. See the yellow zone on the photo for location. The building was constructed on alluvial soils per construction blue prints. Reference the blue parabola for location of Qaf type soils. Our Villarrica HOA has spent thousands of dollars investigating and implementing possible fixes. Nothing has worked. We suspect that the crumbling brow ditch, in green, or the storm drain, in red, might play a role. Could we please have the storm drain checked for integrity? We'd also like to have the brow ditch repaired. It is on city property. You may call me for more information. Also Eleanor Martinez/HOA manager at (858) 536-8100. Thank you!",yes
36329,2518500,2485921,2019-02-22T13:16:00,5,Pothole,TSW,2019-02-28T00:00:00,Closed,32.77821,-117.101,9,38,College Area,,Web,,A few potholes in NB lanes of Fairmount Ave. just as you pass the intersection for cars coming from EB I-8.,yes
36331,2518504,,2019-02-22T13:18:00,6,Illegal Dumping,ESD Complaint/Report,2019-02-28T00:00:00,Closed,32.75028,-117.252,2,23,Ocean Beach,,Mobile,This report has been referred to Park and Recreation at askparks@sandiego.gov,At least 4 piles of dog poop have been in the park for several days. Children almost stepped in it several times.,yes
36332,2518505,,2019-02-22T13:19:00,10,Pothole,TSW,2019-03-04T00:00:00,Closed,32.8106,-117.038,7,20,Navajo,,Web,,BAD POTHOLES,yes
36334,2518508,2511559,2019-02-22T13:20:00,19,Pothole,TSW,2019-03-13T00:00:00,Closed,32.73983,-117.164,3,42,Uptown,,Mobile,,Huge asphalt patch has been sinking ever since it was placedVery bad,yes
36336,2518511,,2019-02-22T13:21:00,256,Engineering - Traffic Calming/Safety Features,Traffic Engineering,2019-11-05T00:00:00,Closed,32.74912,-117.2,2,14,Midway-Pacific Highway,,Web,,Very dangerous crosswalk at Kurtz and the 4300 block of Pacific Highway. There needs to continental crosswalk with flashers or a traffic light at this corner. There are multiple accidents and near misses at this intersection. this is a heavily used crosswalk and completely unsafe to navigate,yes
36344,2518519,2515480,2019-02-22T13:31:00,18,Pothole,TSW,2019-03-12T00:00:00,Closed,32.75936,-117.189,7,19,Mission Valley,,Web,,There are multiple deep potholes as you travel south on the bridge across interstate 8 at Taylor Street.,yes
36352,2518527,,2019-02-22T13:37:00,6,Illegal Dumping,ESD Complaint/Report,2019-02-28T00:00:00,Closed,32.75026,-117.25,2,23,Ocean Beach,,Web,,"Tenant in 5104 is dumping many cigarette butts all over the sidewalk, street and front of their yard. I witnessed them throw a lit cigarette from their second floor balcony. There are at least 100 cigarette butts littering the sidewalk and street in front of their unit and that is even after all the storms we have had recently.",yes
36353,2518528,,2019-02-22T13:38:00,13,Pothole,TSW,2019-03-07T00:00:00,Closed,32.71961,-117.173,3,4,Downtown,,Mobile,,Potholes and deep cracks throughout this intersection,yes
36355,2518531,2513934,2019-02-22T13:39:00,19,Pothole,TSW,2019-03-13T00:00:00,Closed,32.75529,-117.201,3,24,Old Town San Diego,,Mobile,,Pothole near corner. Getting worse,yes
36357,2518535,,2019-02-22T13:41:00,5,Pothole,TSW,2019-02-27T00:00:00,Closed,33.03957,-117.087,5,31,Rancho Bernardo,,Web,,Two large potholes in the crosswalk.,yes
36358,2518536,,2019-02-22T13:41:00,15,Pothole,TSW,2019-03-09T00:00:00,Closed,32.75435,-117.201,2,24,Old Town San Diego,,Mobile,,"Deep cracks in the bike lane. Makes it dangerous for cyclists, as it causes us to ride in the traffic lane to avoid getting stuck in the deep cracks.",yes
36369,2518551,,2019-02-22T13:50:00,5,Pothole,TSW,2019-02-27T00:00:00,Closed,32.80695,-117.215,2,6,Clairemont Mesa,,Mobile,,"This is a joke, this road needs to be fixed",yes
36371,2518553,,2019-02-22T13:50:00,68,Paint Curb - Maintain,TSW,2019-05-01T00:00:00,Closed,32.73276,-117.17,3,42,Uptown,,Phone,,FADED RED,yes
36384,2518568,,2019-02-22T13:57:00,60,Evaluate Tree for Removal/Root Prune,TSW,2019-04-23T00:00:00,Closed,32.80666,-117.252,2,27,Pacific Beach,,Mobile,,Chronic tree damage to sidewalk and main water meter valve. Request permission to remove tree.,yes
36393,2518580,,2019-02-22T14:04:00,7,Traffic Sign - Maintain,TSW,2019-03-01T00:00:00,Closed,32.92137,-117.216,1,48,Torrey Hills,,Mobile,,Street Median Caution Reflector Sign and Telspar Pole are damaged.,yes
36395,2518582,2512298,2019-02-22T14:05:00,4,Pothole,TSW,2019-02-26T00:00:00,Closed,32.72596,-117.171,3,4,Downtown,,Mobile,,Big pothole before train tracks westbound,yes
36396,2518583,,2019-02-22T14:07:00,17,Pothole,TSW,2019-03-11T00:00:00,Closed,32.72529,-117.173,3,4,Downtown,,Mobile,,Lots of potholes on corner of Hawthorne and harbor. Nb.,yes
36400,2518588,2514994,2019-02-22T14:10:00,7,Pothole,TSW,2019-03-01T00:00:00,Closed,32.78647,-117.17,7,12,Linda Vista,,Web,,Series of deep pot holes after exiting from 163 south onto Genessee Ave exit ramp - upon the right turn from outside lane onto Genesse Ave. The pot holes come in rapid succession and have caused a tire to pop and the wheel frame to be bent. each requiring full replacement.,yes
36401,2518589,,2019-02-22T14:10:00,0,Parking Zone Violation,Parking,2019-02-22T00:00:00,Closed,32.74739,-117.072,4,57,Mid-City:Eastern Area,,Mobile,,Car is blocking a hire hydrant,yes
36404,2518594,,2019-02-22T14:17:00,89,Litter,ESD Complaint/Report,2019-05-22T00:00:00,Closed,32.70808,-117.136,8,37,Southeastern San Diego,,Mobile,,Once again 231 Evans st San Diego ca 92102. Letting his dogs out and poop all over the neighborhood he does this every single day to to three times a day,yes
36405,2518595,2511917,2019-02-22T14:18:00,10,Pothole,TSW,2019-03-04T00:00:00,Closed,32.75002,-117.16,3,42,Uptown,,Mobile,,Large pothole and numerous others in the 200 feet leading up to it.,yes
36406,2518598,2515564,2019-02-22T14:19:00,12,Pothole,TSW,2019-03-06T00:00:00,Closed,32.77433,-117.155,7,19,Mission Valley,,Mobile,,Pothole when you travel east on Friar's and tale mission center road exit. Shortly when you take the exit there is a large pothole.,yes
36411,2518603,,2019-02-22T14:22:00,5,Traffic Signal Light Out,TSW,2019-02-27T00:00:00,Closed,32.76296,-117.065,9,38,College Area,,Phone,,W/B GREEN OUT,yes
36412,2518605,,2019-02-22T14:22:00,,Tree/Limb Fallen/Hanging,TSW,,Referred,32.94533,-117.217,1,21,Carmel Valley,,Web,This report has been referred to Park and Recreation at askparks@sandiego.gov,Branch from city tree hitting my roof. Will damage roof and solar panels,yes
